activity_id,npdes_id,version_nmbr,perm_feature_id,perm_feature_nmbr,perm_feature_type_code,perm_feature_type_desc,limit_set_id,limit_set_schedule_id,limit_id,limit_type_code,limit_begin_date,limit_end_date,nmbr_of_submission,parameter_code,parameter_desc,monitoring_location_code,monitoring_location_desc,stay_type_code,stay_type_desc,limit_value_id,limit_value_type_code,limit_value_type_desc,limit_value_nmbr,limit_unit_code,limit_unit_desc,standard_unit_code,standard_unit_desc,limit_value_standard_units,statistical_base_code,statistical_base_short_desc,statistical_base_type_code,statistical_base_type_desc,limit_value_qualifier_code,stay_value_nmbr,dmr_event_id,monitoring_period_end_date,dmr_form_value_id,value_type_code,value_type_desc,dmr_value_id,dmr_value_nmbr,dmr_unit_code,dmr_unit_desc,dmr_value_standard_units,dmr_value_qualifier_code,value_received_date,days_late,nodi_code,nodi_desc,exceedence_pct,npdes_violation_id,violation_code,violation_desc,rnc_detection_code,rnc_detection_desc,rnc_detection_date,rnc_resolution_code,rnc_resolution_desc,rnc_resolution_date,violation_severity
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838743,07/31/2016,3610876716,"Q2","Quantity2",3625942746,.0689,"03","MGD",.0689,"=",08/11/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838743,07/31/2016,3610876711,"Q1","Quantity1",3625942745,.0613,"03","MGD",.0613,"=",08/11/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838750,08/31/2016,3610876864,"Q1","Quantity1",3627603124,.0678,"03","MGD",.0678,"=",09/20/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838750,08/31/2016,3610876867,"Q2","Quantity2",3627603125,.1176,"03","MGD",.1176,"=",09/20/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838760,09/30/2016,3610877019,"Q2","Quantity2",3628828309,.0839,"03","MGD",.0839,"=",10/20/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838760,09/30/2016,3610877011,"Q1","Quantity1",3628828308,.0583,"03","MGD",.0583,"=",10/20/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838773,10/31/2016,3610877102,"Q1","Quantity1",3630384878,.0623,"03","MGD",.0623,"=",11/18/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838773,10/31/2016,3610877106,"Q2","Quantity2",3630384880,.075,"03","MGD",.075,"=",11/18/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838800,11/30/2016,3610877366,"Q2","Quantity2",3631583601,.0857,"03","MGD",.0857,"=",12/20/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838800,11/30/2016,3610877361,"Q1","Quantity1",3631583599,.0572,"03","MGD",.0572,"=",12/20/2016,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838812,12/31/2016,3610877557,"Q1","Quantity1",3632739759,.064,"03","MGD",.064,"=",01/17/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838812,12/31/2016,3610877567,"Q2","Quantity2",3632739761,.1428,"03","MGD",.1428,"=",01/17/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838828,01/31/2017,3610877673,"Q2","Quantity2",3634771542,.0878,"03","MGD",.0878,"=",02/16/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838828,01/31/2017,3610877668,"Q1","Quantity1",3634771541,.0603,"03","MGD",.0603,"=",02/16/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838836,02/28/2017,3610877789,"Q1","Quantity1",3636031818,.0534,"03","MGD",.0534,"=",03/20/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838836,02/28/2017,3610877795,"Q2","Quantity2",3636031819,.0709,"03","MGD",.0709,"=",03/20/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838845,03/31/2017,3610877885,"Q2","Quantity2",3637452693,.0779,"03","MGD",.0779,"=",04/17/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838845,03/31/2017,3610877880,"Q1","Quantity1",3637452692,.0513,"03","MGD",.0513,"=",04/17/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838854,04/30/2017,3610877999,"Q1","Quantity1",3639062095,.0499,"03","MGD",.0499,"=",05/15/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838854,04/30/2017,3610878004,"Q2","Quantity2",3639062096,70.881,"03","MGD",70.881,"=",05/15/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3600838863,05/31/2017,3610878109,"Q2","Quantity2",3641504047,.0878,"03","MGD",.0878,"=",06/19/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3600838863,05/31/2017,3610878104,"Q1","Quantity1",3641504046,.0603,"03","MGD",.0603,"=",06/19/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3601380408,06/30/2017,3618540399,"Q1","Quantity1",3642739816,.0494,"03","MGD",.0494,"=",07/13/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3601380408,06/30/2017,3618540400,"Q2","Quantity2",3642739817,.0709,"03","MGD",.0709,"=",07/13/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3601380409,07/31/2017,3618540418,"Q2","Quantity2",3644982011,.0721,"03","MGD",.0721,"=",08/15/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3601380409,07/31/2017,3618540417,"Q1","Quantity1",3644982010,.0492,"03","MGD",.0492,"=",08/15/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3601380410,08/31/2017,3618540435,"Q1","Quantity1",3646508935,.0511,"03","MGD",.0511,"=",09/19/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3601380410,08/31/2017,3618540436,"Q2","Quantity2",3646508936,.0722,"03","MGD",.0722,"=",09/19/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3601380411,09/30/2017,3618540454,"Q2","Quantity2",3653225984,.0994,"03","MGD",.0994,"=",02/07/2018,110,"","",,3631136136,"D80","DMR, Monitor Only - Overdue","K","Non-receipt Violation, Non-Monthly Average",11/20/2017,"2","RE - Back into Compliance",02/07/2018,"DMR Non-Receipt Reporting Violation"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3601380411,09/30/2017,3618540453,"Q1","Quantity1",3653225983,.06,"03","MGD",.06,"=",02/07/2018,110,"","",,3631136094,"D90","DMR, Limited - Overdue","N","Non-Receipt of DMR/Schedule Report",11/20/2017,"2","RE - Back into Compliance",02/07/2018,"DMR Non-Receipt Reporting Violation"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3601380412,10/31/2017,3618540471,"Q1","Quantity1",3649723774,.0557,"03","MGD",.0557,"=",11/21/2017,1,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3601380412,10/31/2017,3618540472,"Q2","Quantity2",3649723775,.0923,"03","MGD",.0923,"=",11/21/2017,1,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3601380413,11/30/2017,3618540490,"Q2","Quantity2",3650650076,.0763,"03","MGD",.0763,"=",12/15/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3601380413,11/30/2017,3618540489,"Q1","Quantity1",3650650075,.0544,"03","MGD",.0544,"=",12/15/2017,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3601380414,12/31/2017,3618540507,"Q1","Quantity1",3651857696,.0558,"03","MGD",.0558,"=",01/16/2018,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3601380414,12/31/2017,3618540508,"Q2","Quantity2",3651857697,.084,"03","MGD",.084,"=",01/16/2018,,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678122,"Q2","Quantity2",,"03","MGD","03","MGD",,"DD","DAILY MX","MAX","Maximum","",,3601380415,01/31/2018,3618540526,"Q2","Quantity2",3653653761,.0538,"03","MGD",.0538,"=",02/19/2018,34,"","",,,"","","","",,"","",,"No Violation Identified"
3600178396,"TX0119407",0,3600049681,"001","EXO","External Outfall",3600061722,3600073706,3600437316,"ENF",08/01/2015,03/01/2020,1,"50050","Flow, in conduit or thru treatment plant","1","Effluent Gross","","",3600678123,"Q1","Quantity1",.131,"03","MGD","03","MGD",.131,"DB","DAILY AV","AVG","Average","<=",,3601380415,01/31/2018,3618540525,"Q1","Quantity1",3653653760,.0538,"03","MGD",.0538,"=",02/19/2018,34,"","",,,"","","","",,"","",,"No Violation Identified"
